"","Instalacao","PesoSeason","Pattern"
"153",14192,0.00092134619005085,"DMA1_pat"
"154",14193,0.000977507738500932,"DMA1_pat"
"155",14194,0.000113807074247735,"DMA1_pat"
"156",14195,0.00110421646505863,"DMA1_pat"
"157",14196,0.000201884778950779,"DMA1_pat"
"158",14197,0.000425717680817198,"DMA1_pat"
"159",14198,0.000292930438348967,"DMA1_pat"
"160",14199,0.00264701266389169,"DMA1_pat"
"161",14200,0.000549492788402255,"DMA1_pat"
"162",14201,0.00120363790964883,"DMA1_pat"
"163",14202,0.000238252867246458,"DMA1_pat"
"164",14203,0.00081050707049826,"DMA1_pat"
"165",14204,0.000271653000846992,"DMA1_pat"
"166",14205,0.00293400719285037,"DMA1_pat"
"167",14206,0.0015314524589459,"DMA1_pat"
"168",14207,0.00131447702920142,"DMA1_pat"
"169",14208,0.00145252949564628,"DMA1_pat"
"170",14209,0.00022761414849547,"DMA1_pat"
"171",14210,0.00142951720347875,"DMA1_pat"
"172",14211,0.000157845926599257,"DMA1_pat"
"173",14212,0.000426530972751105,"DMA1_pat"
"174",14214,0.000494815217299746,"DMA1_pat"
"175",14215,0.000673938581400977,"DMA1_pat"
"176",14216,0.000742222825949619,"DMA1_pat"
"177",14217,0.000596499595448921,"DMA1_pat"
"178",14218,0.000991114411947064,"DMA1_pat"
"179",14219,0.000112323096900163,"DMA1_pat"
"180",14220,0.000887946056450316,"DMA1_pat"
"181",14221,0.000283775696945552,"DMA1_pat"
"182",14222,0.000247407608649873,"DMA1_pat"
"183",14223,0.000775622959550153,"DMA1_pat"
"184",14224,0.00101090787210147,"DMA1_pat"
"185",14225,0.00114599238385118,"DMA1_pat"
"186",14226,0,"DMA1_pat"
"187",14228,0.000347608009451476,"DMA1_pat"
"188",14229,0.00200969304810437,"DMA1_pat"
"189",14230,0.000742222825949619,"DMA1_pat"
"190",14231,0.00105643070180056,"DMA1_pat"
"191",14232,0,"DMA1_pat"
"192",14233,0,"DMA1_pat"
"193",14236,0.000382492120399583,"DMA1_pat"
"194",14239,0.000525322635773504,"DMA1_pat"
"195",14241,0.00628995608351911,"DMA1_pat"
"196",14245,0.000585860876697934,"DMA1_pat"
"197",14246,0.00051609265480172,"DMA1_pat"
"198",14248,0.00184417635744927,"DMA1_pat"
"199",14249,0.00113386968775262,"DMA1_pat"
"200",14250,9.10456593981882e-05,"DMA1_pat"
"201",14251,2.2761414849547e-05,"DMA1_pat"
"202",14253,0.000942623627552825,"DMA1_pat"
"203",14254,3.34001336005344e-05,"DMA1_pat"
"204",14255,0.00125361267139064,"DMA1_pat"
"205",14256,0.0007983843743997,"DMA1_pat"
"206",14257,0.00215838423330021,"DMA1_pat"
"207",14258,0.000842423226751222,"DMA1_pat"
"208",14260,0.00110046955415208,"DMA1_pat"
"209",14262,2.2761414849547e-05,"DMA1_pat"
"210",14263,0.000224646193800326,"DMA1_pat"
"211",14264,0.00100323710804562,"DMA1_pat"
"212",14265,0.000941139650205253,"DMA1_pat"
"213",14266,0.00138127729640249,"DMA1_pat"
"214",14267,0.000168484645350244,"DMA1_pat"
"215",14268,0.00163783964645578,"DMA1_pat"
"216",14269,0.00172121454179812,"DMA1_pat"
"217",14271,0,"DMA1_pat"
"218",14272,0,"DMA1_pat"
"219",14273,0.00217050692939877,"DMA1_pat"
"220",14274,0.00028229171959798,"DMA1_pat"
"221",14275,0.00229050079035478,"DMA1_pat"
"222",14280,0.00129468356904702,"DMA1_pat"
"223",14282,0.00265319945059996,"DMA1_pat"
"224",14283,0.000449292387600652,"DMA1_pat"
"225",14285,0.000898584775201303,"DMA1_pat"
"226",14286,0.000428014950098677,"DMA1_pat"
"227",14287,0.000572254203251802,"DMA1_pat"
"228",14288,0.00221924859111099,"DMA1_pat"
"229",14289,0.00191195884736195,"DMA1_pat"
"230",14290,0.00105643070180056,"DMA1_pat"
"231",14291,0.00150572308940121,"DMA1_pat"
"232",14292,0.000449292387600652,"DMA1_pat"
"233",14293,0,"DMA1_pat"
"234",14295,0.000315691853198514,"DMA1_pat"
"235",14296,0.000100200400801603,"DMA1_pat"
"236",14297,0.000584376899350361,"DMA1_pat"
"237",14298,0.00118087649479928,"DMA1_pat"
"238",14299,0.000629899729049456,"DMA1_pat"
"239",14300,0,"DMA1_pat"
"240",14301,0.00131447702920142,"DMA1_pat"
"241",14302,0.0009639010650548,"DMA1_pat"
"242",14303,0.0014708389784531,"DMA1_pat"
"243",14304,0.000875823360351756,"DMA1_pat"
