"","Instalacao","PesoSeason","Pattern"
"578",29125,0,"DMA1_pat"
"579",29745,7.88188283679049e-05,"DMA1_pat"
"580",29754,0.000583361390795015,"DMA1_pat"
"581",30012,0.00196246402615872,"DMA1_pat"
"582",30029,0.00189165188082972,"DMA1_pat"
"583",30030,0.00116783434062721,"DMA1_pat"
"584",30121,0.000430910282035386,"DMA1_pat"
"585",30289,0,"DMA1_pat"
"586",30290,0.0302880510492967,"DMA1_pat"
"587",30291,0.000870114451547857,"DMA1_pat"
"588",30292,0.00027848337185745,"DMA1_pat"
"589",30293,0,"DMA1_pat"
"590",30294,0.000246033029708889,"DMA1_pat"
"591",30295,0.00116783434062721,"DMA1_pat"
"592",30296,0.000433268048117997,"DMA1_pat"
"593",30607,4.2002688172043e-05,"DMA1_pat"
"594",30608,0.0221705527901493,"DMA1_pat"
"595",30609,4.2002688172043e-05,"DMA1_pat"
"596",30610,0.000971656764929374,"DMA1_pat"
"597",30624,0.00161654830301456,"DMA1_pat"
"598",30625,0.000132408086895877,"DMA1_pat"
"599",30998,0.00064493466578536,"DMA1_pat"
"600",40052,0.000228856084504278,"DMA1_pat"
"601",40063,0.0207545978214985,"DMA1_pat"
"602",40132,0.00187386363258645,"DMA1_pat"
"603",40136,0.000236456485103715,"DMA1_pat"
"604",40171,0.00528186204678883,"DMA1_pat"
"605",40200,0.00205447608554171,"DMA1_pat"
"606",40230,0.0219398438987245,"DMA1_pat"
"607",40234,0.001655195395726,"DMA1_pat"
"608",40237,0.00291128047373447,"DMA1_pat"
"609",40241,0.0019492142129303,"DMA1_pat"
"610",40256,0.0010741447930847,"DMA1_pat"
"611",40258,0,"DMA1_pat"
"612",40259,0,"DMA1_pat"
"613",40293,0.000788188283679049,"DMA1_pat"
"614",40348,0.0016757521349729,"DMA1_pat"
"615",40382,0.00164378789860524,"DMA1_pat"
"616",40383,0.010954000179492,"DMA1_pat"
"617",40403,0,"DMA1_pat"
"618",40413,0.00138873118180238,"DMA1_pat"
"619",40419,0.0032051289188406,"DMA1_pat"
"620",40437,0.000472912970207429,"DMA1_pat"
"621",40440,0.00228545350554188,"DMA1_pat"
"622",40666,0,"DMA1_pat"
"623",40914,0.000170437701495306,"DMA1_pat"
"624",40917,0.01529522583774,"DMA1_pat"
"625",40920,0.0018379985762525,"DMA1_pat"
"626",41156,7.88188283679049e-05,"DMA1_pat"
"627",41364,0.00651084133253196,"DMA1_pat"
"628",41513,0.00200728684939348,"DMA1_pat"
"629",41514,0.000362464549619844,"DMA1_pat"
"630",41596,0.00129716236384366,"DMA1_pat"
"631",41826,0.00132618512069865,"DMA1_pat"
"632",41937,0.00192846802102558,"DMA1_pat"
"633",41983,0.00260255649585194,"DMA1_pat"
"634",42056,0.00126628780186266,"DMA1_pat"
"635",42146,0.000206468392741794,"DMA1_pat"
"636",42236,0,"DMA1_pat"
"637",42495,0.00066218021916292,"DMA1_pat"
"638",42533,0.00149755773899019,"DMA1_pat"
"639",42588,0.0028846670573928,"DMA1_pat"
"640",42605,0.00239254305499172,"DMA1_pat"
"641",42623,0.000744282047246344,"DMA1_pat"
"642",42688,0.00177083036428977,"DMA1_pat"
"643",42692,7.88188283679049e-05,"DMA1_pat"
"644",42821,0.000144422682705999,"DMA1_pat"
"645",42837,4.2002688172043e-05,"DMA1_pat"
"646",42853,0.000814631327922548,"DMA1_pat"
"647",42934,0.00141355236264611,"DMA1_pat"
"648",43150,0.00222799423791083,"DMA1_pat"
"649",43258,0.000912189735464977,"DMA1_pat"
"650",43313,0.00225250625963483,"DMA1_pat"
"651",43389,0.00231390471909348,"DMA1_pat"
"652",43431,0.000270038022747441,"DMA1_pat"
"653",43449,0.00109827704917449,"DMA1_pat"
"654",43580,0.00107206473992651,"DMA1_pat"
"655",43585,0.00236089825109434,"DMA1_pat"
"656",43593,0.0576504106335701,"DMA1_pat"
"657",43634,0.000236456485103715,"DMA1_pat"
"658",43635,0.00152409173354568,"DMA1_pat"
"659",43690,0.00123719305517469,"DMA1_pat"
"660",43965,0.000795399372824352,"DMA1_pat"
"661",43974,0,"DMA1_pat"
"662",44036,0.000809955084308961,"DMA1_pat"
"663",44080,0.00204092403636969,"DMA1_pat"
"664",44093,0.000789057430771313,"DMA1_pat"
"665",44133,0,"DMA1_pat"
"666",44141,0.000331345261762757,"DMA1_pat"
"667",44144,0.000556918346551515,"DMA1_pat"
"668",44145,0,"DMA1_pat"
"669",44147,0.000180810797447668,"DMA1_pat"
"670",44150,0.00193212365591398,"DMA1_pat"
"671",44157,0.000400125638326278,"DMA1_pat"
"672",44159,0,"DMA1_pat"
"673",44160,0.000807248566134757,"DMA1_pat"
"674",44162,0,"DMA1_pat"
"675",44173,0.000667366767139101,"DMA1_pat"
"676",44191,0,"DMA1_pat"
"677",44220,0.00174957386802245,"DMA1_pat"
"678",44236,0.00289851674171422,"DMA1_pat"
"679",44286,0.000436096830011567,"DMA1_pat"
"680",44332,0.00198526313703595,"DMA1_pat"
"681",44377,0.000741740086888942,"DMA1_pat"
"682",44500,0.00106813749517964,"DMA1_pat"
"683",44648,0.00176564381631359,"DMA1_pat"
"684",44675,0,"DMA1_pat"
"685",44685,0,"DMA1_pat"
"686",44787,0.000121642266468828,"DMA1_pat"
"687",44889,0,"DMA1_pat"
"688",44890,0.000718566946177084,"DMA1_pat"
"689",44975,0.0022865401430222,"DMA1_pat"
"690",44976,0.00089132653822392,"DMA1_pat"
"691",44984,0.0138160298569788,"DMA1_pat"
"692",44986,0.000241643033079896,"DMA1_pat"
"693",44988,0.00264403836289532,"DMA1_pat"
"694",44993,0.00146030703306603,"DMA1_pat"
"695",44995,0.00015763765673581,"DMA1_pat"
"696",45017,0.00114967009389085,"DMA1_pat"
"697",45036,6.6007681210595e-05,"DMA1_pat"
"698",45054,0.00127096404547625,"DMA1_pat"
"699",45057,0,"DMA1_pat"
"700",45085,0.000241643033079896,"DMA1_pat"
"701",45100,0.000147264560783447,"DMA1_pat"
"702",45103,0.00547267863973771,"DMA1_pat"
"703",45107,0.000400125638326278,"DMA1_pat"
"704",45111,0,"DMA1_pat"
"705",45114,8.52188507476528e-05,"DMA1_pat"
"706",45124,3.68161401958619e-05,"DMA1_pat"
"707",45127,0.00388595605884699,"DMA1_pat"
"708",45140,0.00114027973734653,"DMA1_pat"
"709",45160,0.00170757117985041,"DMA1_pat"
"710",45169,0.00104785577881177,"DMA1_pat"
"711",45172,0.00227069668310329,"DMA1_pat"
"712",45181,0.00401742939602345,"DMA1_pat"
"713",45189,0.00125336505617563,"DMA1_pat"
"714",45213,0.00173422160519065,"DMA1_pat"
"715",45233,0.000541358702622972,"DMA1_pat"
"716",45272,0.00144008635720159,"DMA1_pat"
"717",45366,0.00434540865618713,"DMA1_pat"
"718",45429,7.24077035903429e-05,"DMA1_pat"
"719",45442,0.00126281534948931,"DMA1_pat"
"720",45540,0.00150768913489263,"DMA1_pat"
"721",45572,0.00147650948219764,"DMA1_pat"
"722",45804,0.0762398578904412,"DMA1_pat"
"723",45845,0.00127815549816356,"DMA1_pat"
"724",45879,0.00192846802102558,"DMA1_pat"
"725",45895,0.00664653025828047,"DMA1_pat"
"726",45911,0.00872814375693272,"DMA1_pat"
"727",45929,0,"DMA1_pat"
"728",46025,0.00366816655717272,"DMA1_pat"
"729",46459,0.000772628639750505,"DMA1_pat"
"730",46503,0.000283645721251939,"DMA1_pat"
"731",46533,0.00159179130556348,"DMA1_pat"
"732",46770,0.00126158663622641,"DMA1_pat"
"733",46791,9.68054211035818e-05,"DMA1_pat"
"734",46839,0.00129791739408234,"DMA1_pat"
"735",46880,0.000216413463239963,"DMA1_pat"
"736",46972,0.00303711816615243,"DMA1_pat"
"737",47000,0.000872193660023135,"DMA1_pat"
"738",47036,0.000414507683382335,"DMA1_pat"
"739",47037,0.00185584622898756,"DMA1_pat"
"740",47038,0.00351714602136562,"DMA1_pat"
"741",47040,0.00138873118180238,"DMA1_pat"
"742",47041,0.00158156311533428,"DMA1_pat"
"743",47279,0,"DMA1_pat"
"744",47281,0.0132549489345606,"DMA1_pat"
"745",47358,0.000800848543755009,"DMA1_pat"
"746",47422,0.00197665664312969,"DMA1_pat"
"747",47960,0.00249057291555328,"DMA1_pat"
"748",48052,0.000569777890872209,"DMA1_pat"
"749",48323,8.52188507476528e-05,"DMA1_pat"
"750",48501,0.00106146090897863,"DMA1_pat"
"751",48546,0.000169652252545932,"DMA1_pat"
"752",48590,0.00216853587985002,"DMA1_pat"
"753",48810,0.0031945788964182,"DMA1_pat"
"754",48841,0.00710661989840741,"DMA1_pat"
"755",48993,0.00205447608554171,"DMA1_pat"
"756",49038,0.00213412690357972,"DMA1_pat"
"757",100074,0.000430910282035386,"DMA1_pat"
"758",100134,0.000576701268742791,"DMA1_pat"
"759",100139,0.0012517487666593,"DMA1_pat"
"760",100220,0,"DMA1_pat"
"761",100332,4.2002688172043e-05,"DMA1_pat"
"762",100625,0.00024004993038552,"DMA1_pat"
"763",100759,0.000982642080610721,"DMA1_pat"
"764",100972,0.00187906577307673,"DMA1_pat"
"765",101051,0.00222522026066683,"DMA1_pat"
"766",101223,0,"DMA1_pat"
"767",101237,0.0176756534419528,"DMA1_pat"
"768",101617,0.000232090687056413,"DMA1_pat"
"769",101865,0.00782478766907833,"DMA1_pat"
"770",101930,0.000619405178225381,"DMA1_pat"
"771",102038,0.00112420978905539,"DMA1_pat"
"772",102140,0.00015763765673581,"DMA1_pat"
"773",102254,0.00540226880113529,"DMA1_pat"
"774",102255,0.000170437701495306,"DMA1_pat"
"775",102513,4.2002688172043e-05,"DMA1_pat"
"776",102606,0.00189165188082972,"DMA1_pat"
"777",102629,0,"DMA1_pat"
"778",102662,0,"DMA1_pat"
"779",102712,0.000558097939210065,"DMA1_pat"
"780",102715,0.000630550626943239,"DMA1_pat"
"781",102751,0.000548129244681778,"DMA1_pat"
"782",102755,0.000600837679168098,"DMA1_pat"
"783",102757,7.88188283679049e-05,"DMA1_pat"
"784",102769,0.00114027973734653,"DMA1_pat"
"785",102773,0.00169719808389805,"DMA1_pat"
"786",102832,0.000718566946177084,"DMA1_pat"
"787",102843,0.00196866395526373,"DMA1_pat"
"788",102849,0.00101945822080658,"DMA1_pat"
"789",102916,0.000552507564361383,"DMA1_pat"
"790",102917,0.000867007112046954,"DMA1_pat"
"791",103086,0.0101845862534503,"DMA1_pat"
"792",103129,0.000606107925287169,"DMA1_pat"
"793",103130,0.00105634695674752,"DMA1_pat"
"794",103134,0.00126628780186266,"DMA1_pat"
"795",103135,0.00148718464303783,"DMA1_pat"
"796",103136,0.00102012750910254,"DMA1_pat"
"797",103237,0.000122034990943515,"DMA1_pat"
"798",103263,0,"DMA1_pat"
"799",103287,0,"DMA1_pat"
"800",103305,0.000280100673133517,"DMA1_pat"
"801",103346,0.00175883369691857,"DMA1_pat"
"802",103477,8.48261262729659e-05,"DMA1_pat"
"803",103574,8.4005376344086e-05,"DMA1_pat"
"804",103602,0.000273272625299577,"DMA1_pat"
"805",103684,0.000520150603519038,"DMA1_pat"
"806",103744,0.000378048392130079,"DMA1_pat"
"807",103814,0.00223285993418224,"DMA1_pat"
"808",103857,0.0118585362823062,"DMA1_pat"
"809",103907,0.00109214248821819,"DMA1_pat"
"810",103999,0.000942663933607799,"DMA1_pat"
"811",104000,0.00118095735258529,"DMA1_pat"
"812",104121,0,"DMA1_pat"
"813",104159,0.000674888876402265,"DMA1_pat"
"814",104197,6.6007681210595e-05,"DMA1_pat"
"815",104223,0.000115634968563767,"DMA1_pat"
"816",104598,0.0016857024638541,"DMA1_pat"
"817",104795,0.000783001735702868,"DMA1_pat"
"818",105204,4.2002688172043e-05,"DMA1_pat"
"819",105224,0,"DMA1_pat"
"820",105235,0.000329288832634682,"DMA1_pat"
"821",105356,0.000352115652249173,"DMA1_pat"
"822",105441,0,"DMA1_pat"
"823",105460,0.000630550626943239,"DMA1_pat"
"824",105488,0.000945898536159935,"DMA1_pat"
"825",105492,0.00235231992770625,"DMA1_pat"
"826",105544,6.6007681210595e-05,"DMA1_pat"
"827",105561,0.000564081038533434,"DMA1_pat"
"828",105567,9.00126742491471e-05,"DMA1_pat"
"829",105677,0.00110894237346964,"DMA1_pat"
"830",106057,0.000825004423874911,"DMA1_pat"
"831",106119,0.00504923454490845,"DMA1_pat"
"832",106133,0,"DMA1_pat"
"833",106168,0.000216437661821655,"DMA1_pat"
"834",106341,0.00348975665350784,"DMA1_pat"
"835",106431,0.00179676310417067,"DMA1_pat"
"836",106613,0.000588547938771196,"DMA1_pat"
"837",106621,0.00108613519031313,"DMA1_pat"
"838",106644,0,"DMA1_pat"
"839",107133,0.000199640344907853,"DMA1_pat"
"840",107236,0,"DMA1_pat"
"841",107269,0.000255656552242958,"DMA1_pat"
"842",107308,0.00233432223257276,"DMA1_pat"
"843",107309,0.000867007112046954,"DMA1_pat"
"844",107310,0.00190286365514988,"DMA1_pat"
"845",107355,0,"DMA1_pat"
"846",107410,0.000198023043631785,"DMA1_pat"
"847",107501,0.000870648954492143,"DMA1_pat"
"848",107766,0.000810065671078939,"DMA1_pat"
"849",107781,0.00974025974025974,"DMA1_pat"
"850",107870,0.00132012942563021,"DMA1_pat"
"851",107887,0.00235215053763441,"DMA1_pat"
"852",107943,0.00042002688172043,"DMA1_pat"
